secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1228,96,108,7.0305,31.4064,0,123,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1229,96,108,7.0393,31.4496,0,119,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1230,95,107,7.048,31.4712,0,114,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1231,95,108,7.0567,31.4424,0,120,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1232,94,108,7.0653,31.3848,0,120,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1233,95,108,7.074,31.3416,0,123,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1234,95,108,7.0827,31.2984,0,119,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1235,95,108,7.0914,31.284,0,119,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1236,95,108,7.1002,31.3272,0,119,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1237,94,108,7.1088,31.3128,0,118,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1238,95,108,7.1175,31.2768,0,119,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1239,95,107,7.1262,31.2768,0,122,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1240,95,107,7.1349,31.2984,0,113,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1241,94,107,7.1436,31.2696,0,117,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1242,94,107,7.1523,31.284,0,115,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1243,97,107,7.1609,31.2912,0,126,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1244,95,107,7.1697,31.356,0,96,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1245,95,107,7.1785,31.3992,0,96,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1246,91,107,7.1875,31.5936,0,126,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1247,92,107,7.1965,31.824,0,128,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1248,90,107,7.2055,32.0832,0,123,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1249,90,107,7.2145,32.2632,0,123,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1250,89,107,7.2235,32.3568,0,124,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1251,90,107,7.2324,32.3136,0,123,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1252,90,106,7.2412,32.2272,0,127,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1253,91,106,7.2501,32.1408,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1254,91,106,7.2591,32.112,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1255,91,105,7.2682,32.1912,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1256,91,105,7.2772,32.2776,0,124,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1257,91,106,7.2862,32.3856,0,127,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1258,95,106,7.2953,32.4936,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1259,95,106,7.3046,32.76,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1260,93,106,7.314,32.9688,0,129,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1261,94,107,7.3233,33.1848,0,130,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1262,95,107,7.3326,33.4224,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1263,95,108,7.342,33.6528,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1264,95,109,7.3514,33.6816,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1265,96,109,7.3609,33.804,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1266,97,109,7.3704,33.9552,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1267,96,109,7.38,34.1064,0,130,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1268,96,109,7.3896,34.2288,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1269,96,109,7.3991,34.3008,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1270,96,109,7.4086,34.308,0,130,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1271,96,109,7.4181,34.2864,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1272,96,109,7.4276,34.2432,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1273,98,109,7.4372,34.2936,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1274,97,109,7.4468,34.3872,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1275,95,108,7.4564,34.416,0,131,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1276,97,108,7.4659,34.416,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1277,96,109,7.4754,34.4592,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1278,97,109,7.485,34.4448,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1279,99,109,7.4947,34.488,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1280,99,112,7.5045,34.6464,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1281,98,111,7.5143,34.848,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1282,98,111,7.524,34.956,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1283,99,111,7.5337,35.064,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1284,98,111,7.5435,35.1072,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1285,97,110,7.5531,35.0352,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1286,98,111,7.5628,34.9488,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1287,98,111,7.5725,34.9344,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1288,98,111,7.5822,34.8984,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1289,100,111,7.5919,34.8768,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1290,100,111,7.6018,35.0208,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1291,100,111,7.6117,35.2008,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1292,100,111,7.6216,35.352,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1293,101,111,7.6315,35.496,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1294,101,111,7.6414,35.6328,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1295,100,111,7.6513,35.6904,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1296,100,112,7.6612,35.6544,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1297,100,112,7.6711,35.6256,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1298,98,111,7.6809,35.5536,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1299,99,111,7.6906,35.4456,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1300,99,111,7.7004,35.3304,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1301,98,111,7.7102,35.2872,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1302,99,111,7.72,35.1936,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1303,99,111,7.7297,35.1792,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1304,99,112,7.7395,35.1864,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1305,98,112,7.7493,35.1864,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1306,97,112,7.759,35.136,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1307,98,112,7.7687,35.1144,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1308,98,112,7.7784,35.064,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1309,98,112,7.7882,35.028,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1310,99,112,7.7979,35.0064,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1311,99,113,7.8076,35.0064,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1312,100,113,7.8174,35.0784,0,148,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1313,99,113,7.8273,35.1576,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1314,99,114,7.8371,35.244,0,145,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1315,99,114,7.8469,35.2584,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1316,100,114,7.8567,35.3016,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1317,100,114,7.8665,35.3376,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1318,101,114,7.8764,35.352,0,148,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1319,100,114,7.8863,35.388,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1320,99,114,7.8961,35.4456,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1321,100,114,7.906,35.5248,0,144,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1322,100,114,7.9159,35.5248,0,144,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1323,100,115,7.9257,35.5464,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1324,100,114,7.9356,35.532,0,145,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1325,101,114,7.9455,35.5824,0,145,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1326,101,114,7.9555,35.6256,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1327,100,115,7.9654,35.6832,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1328,101,115,7.9754,35.7408,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1329,100,115,7.9853,35.7912,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1330,99,115,7.9952,35.748,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1331,99,115,8.005,35.6256,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1332,100,115,8.0148,35.5464,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1333,100,116,8.0247,35.496,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1334,99,116,8.0346,35.4456,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1335,98,116,8.0443,35.388,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1336,100,116,8.0541,35.3808,0,144,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1337,100,116,8.064,35.4024,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1338,99,116,8.0738,35.3448,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1339,99,115,8.0836,35.2944,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1340,99,116,8.0934,35.316,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1341,99,116,8.1032,35.3232,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1342,99,116,8.113,35.3016,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1343,99,117,8.1228,35.3088,0,147,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1344,100,117,8.1326,35.3304,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1345,100,117,8.1425,35.388,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1346,100,117,8.1524,35.4528,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1347,100,117,8.1623,35.4888,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1348,99,116,8.1721,35.496,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1349,99,116,8.1819,35.4672,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1350,94,116,8.1915,35.2728,0,126,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1351,93,116,8.2009,34.8768,0,144,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1352,99,116,8.2103,34.5816,0,152,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1353,99,116,8.2201,34.5456,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1354,98,115,8.2299,34.524,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1355,97,119,8.2395,34.5528,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1356,96,120,8.2492,34.7976,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1357,98,120,8.2587,34.8192,0,144,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1358,96,119,8.2683,34.7184,0,129,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1359,97,119,8.2779,34.6032,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1360,96,119,8.2875,34.5456,0,128,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1361,96,119,8.2971,34.4808,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1362,96,119,8.3065,34.4592,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1363,96,118,8.316,34.3656,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1364,96,119,8.3256,34.3152,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1365,97,119,8.3351,34.3008,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1366,99,119,8.3447,34.3296,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1367,99,119,8.3545,34.5456,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1368,98,119,8.3643,34.7472,0,133,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1369,98,118,8.374,34.8984,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1370,99,118,8.3838,35.0496,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1371,99,119,8.3936,35.1864,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1372,98,120,8.4034,35.2152,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1373,98,120,8.4132,35.2368,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1374,98,120,8.423,35.2368,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1375,98,120,8.4327,35.2296,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1376,99,120,8.4425,35.1936,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1377,99,120,8.4523,35.1936,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1378,98,120,8.4621,35.1792,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1379,98,120,8.4718,35.1648,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1380,97,119,8.4815,35.1288,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1381,98,120,8.4912,35.0496,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1382,98,121,8.5009,34.9704,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1383,98,121,8.5105,34.8912,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1384,98,120,8.5203,34.8768,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1385,99,120,8.53,34.9056,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1386,99,119,8.5398,34.9992,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1387,98,119,8.5495,35.0352,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1388,98,118,8.5593,35.0856,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1389,98,118,8.569,35.0856,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1390,98,118,8.5787,35.0496,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1391,100,118,8.5885,35.0496,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1392,100,118,8.5983,35.1432,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1393,101,118,8.6082,35.2512,0,146,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1394,99,118,8.6181,35.388,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1395,100,118,8.628,35.5392,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1396,99,120,8.6379,35.604,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1397,100,118,8.6478,35.5896,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1398,101,118,8.6577,35.604,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1399,100,118,8.6676,35.6184,0,144,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1400,99,118,8.6775,35.5896,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1401,100,117,8.6873,35.5608,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1402,99,117,8.6972,35.568,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1403,99,117,8.707,35.4672,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1404,100,117,8.7168,35.388,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1405,99,117,8.7266,35.3664,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1406,100,117,8.7365,35.3808,0,147,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1407,100,117,8.7463,35.388,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1408,100,117,8.7562,35.4744,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1409,100,117,8.7661,35.5392,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1410,100,117,8.776,35.568,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1411,99,117,8.7858,35.5464,0,135,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1412,100,116,8.7957,35.5392,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1413,100,117,8.8055,35.5032,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1414,99,117,8.8154,35.4744,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1415,100,117,8.8253,35.4816,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1416,99,117,8.8352,35.5392,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1417,100,117,8.8451,35.568,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1418,103,117,8.855,35.6184,0,142,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1419,101,117,8.865,35.7336,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1420,99,117,8.875,35.7768,0,134,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1421,98,117,8.8848,35.7048,0,138,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1422,99,117,8.8946,35.6472,0,139,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1423,99,117,8.9044,35.5968,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1424,99,117,8.9143,35.46,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1425,106,118,8.9245,35.6472,0,169,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1426,72,118,8.9347,35.9136,0,131,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1427,78,118,8.9433,35.0712,0,69,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1428,90,117,8.9517,34.0128,0,130,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1429,102,117,8.9604,33.2136,0,112,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1430,108,117,8.9695,32.4216,0,137,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1431,114,118,8.9788,31.7664,0,163,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1432,91,117,8.9883,32.3784,0,127,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1433,93,118,8.9978,33.1776,0,136,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1434,93,118,9.0073,33.7968,0,132,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1435,94,118,9.017,34.164,0,141,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1436,95,118,9.0267,34.488,0,140,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1437,96,118,9.0366,34.7688,0,158,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1438,89,118,9.0465,35.1216,0,151,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1439,91,118,9.0565,35.424,0,165,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1440,92,118,9.0665,35.6976,0,155,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1441,92,118,9.0772,36.396,0,153,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1442,93,118,9.088,37.0224,0,158,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1443,92,118,9.0987,37.584,0,150,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1444,92,118,9.1094,38.0808,0,143,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1445,92,118,9.1202,38.5992,0,152,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1446,94,119,9.131,38.7,0,161,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1447,95,119,9.1419,38.8224,0,161,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1448,94,119,9.1529,38.9592,0,162,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1449,94,119,9.1637,39.1032,0,160,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1450,94,120,9.1746,39.2328,0,156,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1451,94,120,9.1855,39.2832,0,154,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
1452,93,120,9.1964,39.2544,0,153,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
